2024-05-01 09:00:14,572 INFO    StreamThr :1549881 [internal.py:wandb_internal():86] W&B internal server running at pid: 1549881, started at: 2024-05-01 09:00:14.571491
2024-05-01 09:00:15,260 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 09:00:15,465 DEBUG   SenderThread:1549881 [sender.py:send():379] send: telemetry
2024-05-01 09:00:15,639 INFO    wandb-upload_0:1549881 [upload_job.py:push():131] Uploaded file /tmp/tmpcg5us_l6wandb/tl0vkjkr-wandb-metadata.json
2024-05-01 09:00:15,946 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/requirements.txt
2024-05-01 09:00:15,946 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:15,946 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/wandb-metadata.json
2024-05-01 09:00:17,945 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:19,619 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 09:00:19,945 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:21,946 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:23,947 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:24,702 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 09:00:25,473 DEBUG   SenderThread:1549881 [sender.py:send():379] send: exit
2024-05-01 09:00:25,473 INFO    SenderThread:1549881 [sender.py:send_exit():586] handling exit code: 0
2024-05-01 09:00:25,473 INFO    SenderThread:1549881 [sender.py:send_exit():588] handling runtime: 10
2024-05-01 09:00:25,473 INFO    SenderThread:1549881 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-01 09:00:25,473 INFO    SenderThread:1549881 [sender.py:send_exit():594] send defer
2024-05-01 09:00:25,473 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,474 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-01 09:00:25,474 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,474 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-01 09:00:25,474 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 1
2024-05-01 09:00:25,474 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,474 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-01 09:00:25,474 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,474 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-01 09:00:25,474 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 2
2024-05-01 09:00:25,474 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,474 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-01 09:00:25,474 INFO    HandlerThread:1549881 [system_monitor.py:finish():203] Stopping system monitor
2024-05-01 09:00:25,474 DEBUG   SystemMonitor:1549881 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-01 09:00:25,475 INFO    HandlerThread:1549881 [interfaces.py:finish():202] Joined cpu monitor
2024-05-01 09:00:25,475 DEBUG   SystemMonitor:1549881 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-01 09:00:25,475 INFO    HandlerThread:1549881 [interfaces.py:finish():202] Joined disk monitor
2024-05-01 09:00:25,475 DEBUG   SystemMonitor:1549881 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-01 09:00:25,475 INFO    HandlerThread:1549881 [interfaces.py:finish():202] Joined gpu monitor
2024-05-01 09:00:25,477 INFO    HandlerThread:1549881 [interfaces.py:finish():202] Joined memory monitor
2024-05-01 09:00:25,477 INFO    HandlerThread:1549881 [interfaces.py:finish():202] Joined network monitor
2024-05-01 09:00:25,477 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,477 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-01 09:00:25,477 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 3
2024-05-01 09:00:25,477 DEBUG   SenderThread:1549881 [sender.py:send():379] send: stats
2024-05-01 09:00:25,477 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,478 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-01 09:00:25,478 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,478 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-01 09:00:25,478 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 4
2024-05-01 09:00:25,478 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,478 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-01 09:00:25,478 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,478 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-01 09:00:25,478 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 5
2024-05-01 09:00:25,478 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,478 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-01 09:00:25,478 DEBUG   SenderThread:1549881 [sender.py:send():379] send: summary
2024-05-01 09:00:25,479 INFO    SenderThread:1549881 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-01 09:00:25,479 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,479 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-01 09:00:25,479 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 6
2024-05-01 09:00:25,479 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,479 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-01 09:00:25,479 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,479 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-01 09:00:25,482 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 09:00:25,613 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 7
2024-05-01 09:00:25,613 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:25,613 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-01 09:00:25,613 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:25,613 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-01 09:00:25,947 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/config.yaml
2024-05-01 09:00:25,948 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:25,948 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/wandb-summary.json
2024-05-01 09:00:26,473 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-01 09:00:27,948 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:29,490 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 8
2024-05-01 09:00:29,491 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: poll_exit
2024-05-01 09:00:29,491 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:29,491 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-01 09:00:29,491 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:29,491 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-01 09:00:29,491 INFO    SenderThread:1549881 [job_builder.py:build():318] Attempting to build job artifact
2024-05-01 09:00:29,492 INFO    SenderThread:1549881 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-01 09:00:29,504 INFO    SenderThread:1549881 [job_builder.py:build():431] adding wandb-job metadata file
2024-05-01 09:00:29,506 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 9
2024-05-01 09:00:29,506 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:29,506 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-01 09:00:29,506 DEBUG   SenderThread:1549881 [sender.py:send():379] send: artifact
2024-05-01 09:00:29,949 INFO    Thread-12 :1549881 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log
2024-05-01 09:00:30,474 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-01 09:00:30,555 INFO    wandb-upload_0:1549881 [upload_job.py:push():89] Uploaded file /raid/home/automathon_2024/account22/.local/share/wandb/artifacts/staging/tmpl_i3z660
2024-05-01 09:00:30,574 INFO    wandb-upload_1:1549881 [upload_job.py:push():89] Uploaded file /tmp/tmpvs03b9ek/wandb-job.json
2024-05-01 09:00:31,501 INFO    SenderThread:1549881 [sender.py:send_artifact():1468] sent artifact job-https___github.com_OussamaZAIBI_automathon-2024.git_run.py - {'id': 'QXJ0aWZhY3Q6ODE2ODQwMzgy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTAzMDA1MQ==', 'latestArtifact': None}}
2024-05-01 09:00:31,501 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:31,501 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-01 09:00:31,501 INFO    SenderThread:1549881 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-01 09:00:31,501 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 09:00:31,950 INFO    SenderThread:1549881 [dir_watcher.py:finish():388] scan: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files
2024-05-01 09:00:31,950 INFO    SenderThread:1549881 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/wandb-metadata.json wandb-metadata.json
2024-05-01 09:00:31,950 INFO    SenderThread:1549881 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/wandb-summary.json wandb-summary.json
2024-05-01 09:00:31,950 INFO    SenderThread:1549881 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/output.log output.log
2024-05-01 09:00:31,950 INFO    SenderThread:1549881 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/requirements.txt requirements.txt
2024-05-01 09:00:31,950 INFO    SenderThread:1549881 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/config.yaml config.yaml
2024-05-01 09:00:31,950 INFO    SenderThread:1549881 [sender.py:transition_state():614] send defer: 10
2024-05-01 09:00:31,951 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: poll_exit
2024-05-01 09:00:31,951 DEBUG   HandlerThread:1549881 [handler.py:handle_request():146] handle_request: defer
2024-05-01 09:00:31,951 INFO    HandlerThread:1549881 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-01 09:00:31,952 DEBUG   SenderThread:1549881 [sender.py:send_request():406] send_request: defer
2024-05-01 09:00:31,952 INFO    SenderThread:1549881 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-01 09:00:31,952 INFO    SenderThread:1549881 [file_pusher.py:finish():172] shutting down file pusher
2024-05-01 09:00:32,287 INFO    wandb-upload_0:1549881 [upload_job.py:push():131] Uploaded file /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/wandb-summary.json
2024-05-01 09:00:32,292 INFO    wandb-upload_2:1549881 [upload_job.py:push():131] Uploaded file /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/requirements.txt
2024-05-01 09:00:32,335 INFO    wandb-upload_3:1549881 [upload_job.py:push():131] Uploaded file /raid/home/automathon_2024/account22/Desktop/Getting Started/automathon-2024/wandb/run-20240501_090014-86hfkq73/files/config.yaml
